[s],CH2[V]
-3.0440E-02,4.7810818549E+00
-3.0420E-02,4.8113165260E+00
-3.0400E-02,4.8046976924E+00
-3.0380E-02,4.8239252451E+00
-3.0360E-02,4.8215587976E+00
-3.0340E-02,4.8195088270E+00
-3.0320E-02,4.8208008173E+00
-3.0300E-02,4.8458749658E+00
-3.0280E-02,4.8416915780E+00
-3.0260E-02,4.8275583628E+00
-3.0240E-02,4.8716259847E+00
-3.0220E-02,4.8779761206E+00
-3.0200E-02,4.8628306278E+00
-3.0180E-02,4.8902834309E+00
-3.0160E-02,4.8759521376E+00
-3.0140E-02,4.8974750413E+00
-3.0120E-02,4.8955639734E+00
-3.0100E-02,4.8957542791E+00
-3.0080E-02,4.9095505134E+00
-3.0060E-02,4.9267513651E+00
-3.0040E-02,4.9165243046E+00
-3.0020E-02,4.9406718632E+00
-3.0000E-02,4.9214632409E+00
-2.9980E-02,4.9559920214E+00
-2.9960E-02,4.9688060189E+00
-2.9940E-02,4.9772711660E+00
-2.9920E-02,4.9638995552E+00
-2.9900E-02,5.0053060919E+00
-2.9880E-02,5.0248198900E+00
-2.9860E-02,4.9682005311E+00
-2.9840E-02,5.0444398320E+00
-2.9820E-02,5.0000512510E+00
-2.9800E-02,5.0218174371E+00
-2.9780E-02,5.0347506915E+00
-2.9760E-02,5.0450009739E+00
-2.9740E-02,5.0574036040E+00
-2.9720E-02,5.0508590616E+00
-2.9700E-02,5.0302624617E+00
-2.9680E-02,5.0657297531E+00
-2.9660E-02,5.0894414348E+00
-2.9640E-02,5.0783860128E+00
-2.9620E-02,5.0842217845E+00
-2.9600E-02,5.0840535086E+00
-2.9580E-02,5.1142366336E+00
-2.9560E-02,5.1092569277E+00
-2.9540E-02,5.0933320446E+00
-2.9520E-02,5.0970099850E+00
-2.9500E-02,5.1011663839E+00
-2.9480E-02,5.1060369894E+00
-2.9460E-02,5.1161021637E+00
-2.9440E-02,5.1228802609E+00
-2.9420E-02,5.1149584697E+00
-2.9400E-02,5.1516716413E+00
-2.9380E-02,5.1539059095E+00
-2.9360E-02,5.1572019034E+00
-2.9340E-02,5.1575927668E+00
-2.9320E-02,5.1409723690E+00
-2.9300E-02,5.1731391842E+00
-2.9280E-02,5.1959911286E+00
-2.9260E-02,5.1590854102E+00
-2.9240E-02,5.1746879990E+00
-2.9220E-02,5.2110699118E+00
-2.9200E-02,5.1941047130E+00
-2.9180E-02,5.2042259157E+00
-2.9160E-02,5.1794891294E+00
-2.9140E-02,5.2133552016E+00
-2.9120E-02,5.2119988860E+00
-2.9100E-02,5.2083624304E+00
-2.9080E-02,5.2294292394E+00
-2.9060E-02,5.2507131524E+00
-2.9040E-02,5.2499031014E+00
-2.9020E-02,5.2042358816E+00
-2.9000E-02,5.2008221089E+00
-2.8980E-02,5.2424879497E+00
-2.8960E-02,5.2452858871E+00
-2.8940E-02,5.2509497113E+00
-2.8920E-02,5.2569745489E+00
-2.8900E-02,5.2307058279E+00
-2.8880E-02,5.2469300217E+00
-2.8860E-02,5.2686307380E+00
-2.8840E-02,5.2484533734E+00
-2.8820E-02,5.2566871114E+00
-2.8800E-02,5.2834073019E+00
-2.8780E-02,5.2873804045E+00
-2.8760E-02,5.2623610922E+00
-2.8740E-02,5.2945954277E+00
-2.8720E-02,5.3047649816E+00
-2.8700E-02,5.2957963897E+00
-2.8680E-02,5.2759963463E+00
-2.8660E-02,5.2716988037E+00
-2.8640E-02,5.2745067547E+00
-2.8620E-02,5.2787022542E+00
-2.8600E-02,5.3043112233E+00
-2.8580E-02,5.3136714892E+00
-2.8560E-02,5.3023586228E+00
-2.8540E-02,5.3096068815E+00
-2.8520E-02,5.2917580558E+00
-2.8500E-02,5.3028934434E+00
-2.8480E-02,5.3031479314E+00
-2.8460E-02,5.2824595880E+00
-2.8440E-02,5.2925435973E+00
-2.8420E-02,5.2957836582E+00
-2.8400E-02,5.2828802538E+00
-2.8380E-02,5.3192355590E+00
-2.8360E-02,5.2939792587E+00
-2.8340E-02,5.3240529972E+00
-2.8320E-02,5.2892677260E+00
-2.8300E-02,5.3363242109E+00
-2.8280E-02,5.3018648579E+00
-2.8260E-02,5.3099880175E+00
-2.8240E-02,5.3337075670E+00
-2.8220E-02,5.3149541812E+00
-2.8200E-02,5.2993514015E+00
-2.8180E-02,5.3352548082E+00
-2.8160E-02,5.3084912733E+00
-2.8140E-02,5.2989396050E+00
-2.8120E-02,5.3083659128E+00
-2.8100E-02,5.3112932161E+00
-2.8080E-02,5.3253809410E+00
-2.8060E-02,5.3125225024E+00
-2.8040E-02,5.3208445507E+00
-2.8020E-02,5.3247877079E+00
-2.8000E-02,5.3020774319E+00
-2.7980E-02,5.3114011721E+00
-2.7960E-02,5.2909097625E+00
-2.7940E-02,5.3050029233E+00
-2.7920E-02,5.3267162758E+00
-2.7900E-02,5.3069439367E+00
-2.7880E-02,5.2800555658E+00
-2.7860E-02,5.3020143464E+00
-2.7840E-02,5.3363607843E+00
-2.7820E-02,5.3260825116E+00
-2.7800E-02,5.3020466759E+00
-2.7780E-02,5.3174216228E+00
-2.7760E-02,5.3129449801E+00
-2.7740E-02,5.3306727369E+00
-2.7720E-02,5.3353074987E+00
-2.7700E-02,5.3236440617E+00
-2.7680E-02,5.3134139494E+00
-2.7660E-02,5.3097029642E+00
-2.7640E-02,5.2857491923E+00
-2.7620E-02,5.2676320979E+00
-2.7600E-02,5.3230987030E+00
-2.7580E-02,5.2870490981E+00
-2.7560E-02,5.3187534767E+00
-2.7540E-02,5.2999070599E+00
-2.7520E-02,5.2955296470E+00
-2.7500E-02,5.2814020586E+00
-2.7480E-02,5.2827191782E+00
-2.7460E-02,5.3000861123E+00
-2.7440E-02,5.2795306634E+00
-2.7420E-02,5.2672904918E+00
-2.7400E-02,5.2718655060E+00
-2.7380E-02,5.2939320518E+00
-2.7360E-02,5.2840595674E+00
-2.7340E-02,5.2617684313E+00
-2.7320E-02,5.2602708288E+00
-2.7300E-02,5.2696485469E+00
-2.7280E-02,5.2933779670E+00
-2.7260E-02,5.2462868637E+00
-2.7240E-02,5.2887789202E+00
-2.7220E-02,5.2583313890E+00
-2.7200E-02,5.2615536639E+00
-2.7180E-02,5.2537166066E+00
-2.7160E-02,5.2777684640E+00
-2.7140E-02,5.2204825344E+00
-2.7120E-02,5.2563674398E+00
-2.7100E-02,5.2429872459E+00
-2.7080E-02,5.2352853243E+00
-2.7060E-02,5.2370703166E+00
-2.7040E-02,5.2475233502E+00
-2.7020E-02,5.2389132922E+00
-2.7000E-02,5.2424550479E+00
-2.6980E-02,5.2279956762E+00
-2.6960E-02,5.2224212113E+00
-2.6940E-02,5.2216805878E+00
-2.6920E-02,5.2243194523E+00
-2.6900E-02,5.2041038930E+00
-2.6880E-02,5.2312824670E+00
-2.6860E-02,5.1767432626E+00
-2.6840E-02,5.1943147121E+00
-2.6820E-02,5.1898778854E+00
-2.6800E-02,5.2070835531E+00
-2.6780E-02,5.1878648696E+00
-2.6760E-02,5.1898628650E+00
-2.6740E-02,5.1738886769E+00
-2.6720E-02,5.1538559846E+00
-2.6700E-02,5.1655847961E+00
-2.6680E-02,5.1713126595E+00
-2.6660E-02,5.1392964294E+00
-2.6640E-02,5.1988705575E+00
-2.6620E-02,5.1686517650E+00
-2.6600E-02,5.1372377803E+00
-2.6580E-02,5.1314738680E+00
-2.6560E-02,5.1379583289E+00
-2.6540E-02,5.1144049571E+00
-2.6520E-02,5.1297444750E+00
-2.6500E-02,5.1183511662E+00
-2.6480E-02,5.1257308889E+00
-2.6460E-02,5.1207126545E+00
-2.6440E-02,5.1238154817E+00
-2.6420E-02,5.1127331660E+00
-2.6400E-02,5.1154777931E+00
-2.6380E-02,5.1192449497E+00
-2.6360E-02,5.1010552808E+00
-2.6340E-02,5.0887547893E+00
-2.6320E-02,5.0866783542E+00
-2.6300E-02,5.0798687380E+00
-2.6280E-02,5.0650683323E+00
-2.6260E-02,5.0864608687E+00
-2.6240E-02,5.0724359910E+00
-2.6220E-02,5.0711155335E+00
-2.6200E-02,5.0886144084E+00
-2.6180E-02,5.0596548476E+00
-2.6160E-02,5.0538287558E+00
-2.6140E-02,5.0575138487E+00
-2.6120E-02,5.0197675618E+00
-2.6100E-02,5.0244257840E+00
-2.6080E-02,5.0297955904E+00
-2.6060E-02,5.0308782015E+00
-2.6040E-02,5.0400753414E+00
-2.6020E-02,4.9965947537E+00
-2.6000E-02,5.0029075056E+00
-2.5980E-02,4.9978497415E+00
-2.5960E-02,4.9990299135E+00
-2.5940E-02,4.9854575065E+00
-2.5920E-02,4.9689552689E+00
-2.5900E-02,4.9552516840E+00
-2.5880E-02,4.9819062140E+00
-2.5860E-02,4.9627046489E+00
-2.5840E-02,4.9450666806E+00
-2.5820E-02,4.9234491724E+00
-2.5800E-02,4.9314001460E+00
-2.5780E-02,4.9345857520E+00
-2.5760E-02,4.9153267758E+00
-2.5740E-02,4.9226302045E+00
-2.5720E-02,4.9139317410E+00
-2.5700E-02,4.9235220331E+00
-2.5680E-02,4.9128067867E+00
-2.5660E-02,4.9000579252E+00
-2.5640E-02,4.8923052682E+00
-2.5620E-02,4.8925952328E+00
-2.5600E-02,4.8576622375E+00
-2.5580E-02,4.8492455370E+00
-2.5560E-02,4.8307381038E+00
-2.5540E-02,4.8426020509E+00
-2.5520E-02,4.8468720800E+00
-2.5500E-02,4.8178623559E+00
-2.5480E-02,4.8031677127E+00
-2.5460E-02,4.8081961990E+00
-2.5440E-02,4.8096662403E+00
-2.5420E-02,4.8179139974E+00
-2.5400E-02,4.7662745351E+00
-2.5380E-02,4.7996645331E+00
-2.5360E-02,4.7657774323E+00
-2.5340E-02,4.7689293260E+00
-2.5320E-02,4.7642211312E+00
-2.5300E-02,4.7660310143E+00
-2.5280E-02,4.7355056156E+00
-2.5260E-02,4.7550960891E+00
-2.5240E-02,4.7571690910E+00
-2.5220E-02,4.7159392701E+00
-2.5200E-02,4.7462898126E+00
-2.5180E-02,4.7104970799E+00
-2.5160E-02,4.7137659417E+00
-2.5140E-02,4.6918031080E+00
-2.5120E-02,4.6776260715E+00
-2.5100E-02,4.6737221579E+00
-2.5080E-02,4.6550986625E+00
-2.5060E-02,4.6702447752E+00
-2.5040E-02,4.6719680170E+00
-2.5020E-02,4.6071912617E+00
-2.5000E-02,4.6176110121E+00
-2.4980E-02,4.6406241273E+00
-2.4960E-02,4.6003794520E+00
-2.4940E-02,4.6160409303E+00
-2.4920E-02,4.6265784595E+00
-2.4900E-02,4.5726219500E+00
-2.4880E-02,4.5835265484E+00
-2.4860E-02,4.5342740853E+00
-2.4840E-02,4.5668357218E+00
-2.4820E-02,4.5376168092E+00
-2.4800E-02,4.5662872160E+00
-2.4780E-02,4.5236606437E+00
-2.4760E-02,4.5257771808E+00
-2.4740E-02,4.5427402815E+00
-2.4720E-02,4.4993596389E+00
-2.4700E-02,4.5110023336E+00
-2.4680E-02,4.5271451313E+00
-2.4660E-02,4.4733339618E+00
-2.4640E-02,4.4753794979E+00
-2.4620E-02,4.4841212583E+00
-2.4600E-02,4.4460399455E+00
-2.4580E-02,4.4495038814E+00
-2.4560E-02,4.4253687683E+00
-2.4540E-02,4.3975334464E+00
-2.4520E-02,4.4330615346E+00
-2.4500E-02,4.4364346330E+00
-2.4480E-02,4.3798284825E+00
-2.4460E-02,4.3523581795E+00
-2.4440E-02,4.3515560917E+00
-2.4420E-02,4.3507956795E+00
-2.4400E-02,4.3556666665E+00
-2.4380E-02,4.3416181853E+00
-2.4360E-02,4.3401976874E+00
-2.4340E-02,4.3229019928E+00
-2.4320E-02,4.3309020806E+00
-2.4300E-02,4.3333942224E+00
-2.4280E-02,4.3332163621E+00
-2.4260E-02,4.3252216625E+00
-2.4240E-02,4.3163541125E+00
-2.4220E-02,4.3022417351E+00
-2.4200E-02,4.2832583231E+00
-2.4180E-02,4.2994146629E+00
-2.4160E-02,4.3022417351E+00
-2.4140E-02,4.2635936537E+00
-2.4120E-02,4.2483238018E+00
-2.4100E-02,4.2698313514E+00
-2.4080E-02,4.2422359740E+00
-2.4060E-02,4.2421979701E+00
-2.4040E-02,4.2194976600E+00
-2.4020E-02,4.2267725739E+00
-2.4000E-02,4.2211544784E+00
-2.3980E-02,4.2145340712E+00
-2.3960E-02,4.1975160389E+00
-2.3940E-02,4.1826938894E+00
-2.3920E-02,4.1641311908E+00
-2.3900E-02,4.1665955806E+00
-2.3880E-02,4.1343458910E+00
-2.3860E-02,4.1546566270E+00
-2.3840E-02,4.1194752472E+00
-2.3820E-02,4.1316152353E+00
-2.3800E-02,4.1245079297E+00
-2.3780E-02,4.1387281676E+00
-2.3760E-02,4.1079592959E+00
-2.3740E-02,4.0805300962E+00
-2.3720E-02,4.0916997684E+00
-2.3700E-02,4.0775990735E+00
-2.3680E-02,4.0988163247E+00
-2.3660E-02,4.0597181090E+00
-2.3640E-02,4.0396664386E+00
-2.3620E-02,4.0288691286E+00
-2.3600E-02,4.0033986807E+00
-2.3580E-02,4.0010527372E+00
-2.3560E-02,4.0003340482E+00
-2.3540E-02,3.9935456513E+00
-2.3520E-02,3.9573243373E+00
-2.3500E-02,3.9831115481E+00
-2.3480E-02,3.9123772846E+00
-2.3460E-02,3.9106859432E+00
-2.3440E-02,3.9008287653E+00
-2.3420E-02,3.9196060406E+00
-2.3400E-02,3.8570021369E+00
-2.3380E-02,3.8750330667E+00
-2.3360E-02,3.8691941003E+00
-2.3340E-02,3.8615799644E+00
-2.3320E-02,3.8272152159E+00
-2.3300E-02,3.8140287132E+00
-2.3280E-02,3.7923329083E+00
-2.3260E-02,3.7891796795E+00
-2.3240E-02,3.7702713693E+00
-2.3220E-02,3.7664336884E+00
-2.3200E-02,3.7529945574E+00
-2.3180E-02,3.7375322541E+00
-2.3160E-02,3.6950277044E+00
-2.3140E-02,3.7041929915E+00
-2.3120E-02,3.6820088577E+00
-2.3100E-02,3.6824975681E+00
-2.3080E-02,3.6828318310E+00
-2.3060E-02,3.6934373094E+00
-2.3040E-02,3.6870652867E+00
-2.3020E-02,3.6317738239E+00
-2.3000E-02,3.6219265642E+00
-2.2980E-02,3.6276861850E+00
-2.2960E-02,3.5919572530E+00
-2.2940E-02,3.6049127281E+00
-2.2920E-02,3.5804268535E+00
-2.2900E-02,3.5534877471E+00
-2.2880E-02,3.5442876032E+00
-2.2860E-02,3.5335186173E+00
-2.2840E-02,3.5269395995E+00
-2.2820E-02,3.5105481789E+00
-2.2800E-02,3.4902791185E+00
-2.2780E-02,3.4629131952E+00
-2.2760E-02,3.4661567369E+00
-2.2740E-02,3.4453347838E+00
-2.2720E-02,3.4214667949E+00
-2.2700E-02,3.4198549899E+00
-2.2680E-02,3.3931581168E+00
-2.2660E-02,3.3912305979E+00
-2.2640E-02,3.3615931654E+00
-2.2620E-02,3.3362431188E+00
-2.2600E-02,3.3376747270E+00
-2.2580E-02,3.3303833623E+00
-2.2560E-02,3.3209546703E+00
-2.2540E-02,3.2967313899E+00
-2.2520E-02,3.2790863644E+00
-2.2500E-02,3.2670479903E+00
-2.2480E-02,3.2514512665E+00
-2.2460E-02,3.2567800649E+00
-2.2440E-02,3.2304565076E+00
-2.2420E-02,3.2261008385E+00
-2.2400E-02,3.2315143232E+00
-2.2380E-02,3.2044057488E+00
-2.2360E-02,3.1575827234E+00
-2.2340E-02,3.1704878921E+00
-2.2320E-02,3.1339090456E+00
-2.2300E-02,3.1068216428E+00
-2.2280E-02,3.1299008478E+00
-2.2260E-02,3.0760276894E+00
-2.2240E-02,3.0890278441E+00
-2.2220E-02,3.0617836573E+00
-2.2200E-02,3.0392069434E+00
-2.2180E-02,3.0491490460E+00
-2.2160E-02,3.0222065541E+00
-2.2140E-02,3.0191897961E+00
-2.2120E-02,2.9740341271E+00
-2.2100E-02,2.9688516701E+00
-2.2080E-02,2.9651754463E+00
-2.2060E-02,2.9787215318E+00
-2.2040E-02,2.9110149936E+00
-2.2020E-02,2.9100445346E+00
-2.2000E-02,2.9010638788E+00
-2.1980E-02,2.8956779553E+00
-2.1960E-02,2.9053618983E+00
-2.1940E-02,2.8839360309E+00
-2.1920E-02,2.8768700670E+00
-2.1900E-02,2.8560289927E+00
-2.1880E-02,2.8508627481E+00
-2.1860E-02,2.8301220957E+00
-2.1840E-02,2.8087016643E+00
-2.1820E-02,2.7754949625E+00
-2.1800E-02,2.7684807355E+00
-2.1780E-02,2.7994888365E+00
-2.1760E-02,2.7671213681E+00
-2.1740E-02,2.7598714881E+00
-2.1720E-02,2.7171224164E+00
-2.1700E-02,2.7164073991E+00
-2.1680E-02,2.7196223306E+00
-2.1660E-02,2.7012386366E+00
-2.1640E-02,2.6692505876E+00
-2.1620E-02,2.6624318161E+00
-2.1600E-02,2.6611746349E+00
-2.1580E-02,2.6568609275E+00
-2.1560E-02,2.6682402650E+00
-2.1540E-02,2.6323227439E+00
-2.1520E-02,2.5944562463E+00
-2.1500E-02,2.5663219476E+00
-2.1480E-02,2.5756646659E+00
-2.1460E-02,2.5277339477E+00
-2.1440E-02,2.5559455417E+00
-2.1420E-02,2.5395782968E+00
-2.1400E-02,2.5166268842E+00
-2.1380E-02,2.4990176215E+00
-2.1360E-02,2.4823069107E+00
-2.1340E-02,2.4788280021E+00
-2.1320E-02,2.4666293630E+00
-2.1300E-02,2.4232097629E+00
-2.1280E-02,2.4406999117E+00
-2.1260E-02,2.4062922478E+00
-2.1240E-02,2.3982367038E+00
-2.1220E-02,2.4018459796E+00
-2.1200E-02,2.3702188010E+00
-2.1180E-02,2.3459137908E+00
-2.1160E-02,2.3324132432E+00
-2.1140E-02,2.3214377868E+00
-2.1120E-02,2.3091041074E+00
-2.1100E-02,2.3011068806E+00
-2.1080E-02,2.2917112334E+00
-2.1060E-02,2.2366538500E+00
-2.1040E-02,2.2711482028E+00
-2.1020E-02,2.2291232560E+00
-2.1000E-02,2.2033039540E+00
-2.0980E-02,2.1908178774E+00
-2.0960E-02,2.1749928440E+00
-2.0940E-02,2.1673658336E+00
-2.0920E-02,2.1440516910E+00
-2.0900E-02,2.0982645943E+00
-2.0880E-02,2.1218430000E+00
-2.0860E-02,2.0936365558E+00
-2.0840E-02,2.0814269495E+00
-2.0820E-02,2.0498870797E+00
-2.0800E-02,2.0403175777E+00
-2.0780E-02,2.0247008744E+00
-2.0760E-02,2.0182412090E+00
-2.0740E-02,1.9585764818E+00
-2.0720E-02,1.9621434623E+00
-2.0700E-02,1.9757903035E+00
-2.0680E-02,1.9303933073E+00
-2.0660E-02,1.8876161021E+00
-2.0640E-02,1.8845216197E+00
-2.0620E-02,1.8682505051E+00
-2.0600E-02,1.8466043389E+00
-2.0580E-02,1.8293132696E+00
-2.0560E-02,1.8270465765E+00
-2.0540E-02,1.7884670166E+00
-2.0520E-02,1.7635241413E+00
-2.0500E-02,1.7465240857E+00
-2.0480E-02,1.7301656146E+00
-2.0460E-02,1.7377215763E+00
-2.0440E-02,1.7024958029E+00
-2.0420E-02,1.6781557929E+00
-2.0400E-02,1.6766390215E+00
-2.0380E-02,1.6651201138E+00
-2.0360E-02,1.6278419856E+00
-2.0340E-02,1.6144998910E+00
-2.0320E-02,1.6337240104E+00
-2.0300E-02,1.5765171404E+00
-2.0280E-02,1.5586738937E+00
-2.0260E-02,1.5558476798E+00
-2.0240E-02,1.5309113849E+00
-2.0220E-02,1.5102669106E+00
-2.0200E-02,1.5357445111E+00
-2.0180E-02,1.4875293595E+00
-2.0160E-02,1.4825666767E+00
-2.0140E-02,1.4740973811E+00
-2.0120E-02,1.4456282473E+00
-2.0100E-02,1.4268248412E+00
-2.0080E-02,1.4434326982E+00
-2.0060E-02,1.3764589156E+00
-2.0040E-02,1.3817921486E+00
-2.0020E-02,1.3705506171E+00
-2.0000E-02,1.3468108020E+00
-1.9980E-02,1.3248597461E+00
-1.9960E-02,1.3140688257E+00
-1.9940E-02,1.2990066364E+00
-1.9920E-02,1.2990712478E+00
-1.9900E-02,1.2859073949E+00
-1.9880E-02,1.2948055102E+00
-1.9860E-02,1.2708261321E+00
-1.9840E-02,1.2700781653E+00
-1.9820E-02,1.2673321078E+00
-1.9800E-02,1.2197651687E+00
-1.9780E-02,1.2183532538E+00
-1.9760E-02,1.1862026510E+00
-1.9740E-02,1.1869346437E+00
-1.9720E-02,1.1592401319E+00
-1.9700E-02,1.1477404884E+00
-1.9680E-02,1.1017506882E+00
-1.9660E-02,1.0988580032E+00
-1.9640E-02,1.0767292302E+00
-1.9620E-02,1.0438304698E+00
-1.9600E-02,1.0331042085E+00
-1.9580E-02,1.0366480623E+00
-1.9560E-02,9.8348443775E-01
-1.9540E-02,9.6527393104E-01
-1.9520E-02,9.5131767015E-01
-1.9500E-02,9.5178354006E-01
-1.9480E-02,9.1134226481E-01
-1.9460E-02,8.9733288426E-01
-1.9440E-02,8.8855750686E-01
-1.9420E-02,8.7061932185E-01
-1.9400E-02,8.8819587355E-01
-1.9380E-02,8.5030114719E-01
-1.9360E-02,8.2936499156E-01
-1.9340E-02,8.3588812398E-01
-1.9320E-02,7.9791457643E-01
-1.9300E-02,7.8963110425E-01
-1.9280E-02,7.8650648567E-01
-1.9260E-02,7.7173340272E-01
-1.9240E-02,7.2722074870E-01
-1.9220E-02,7.0637590739E-01
-1.9200E-02,7.0054089868E-01
-1.9180E-02,6.8328196822E-01
-1.9160E-02,6.8217122372E-01
-1.9140E-02,6.7348720832E-01
-1.9120E-02,6.5603849666E-01
-1.9100E-02,6.6158091809E-01
-1.9080E-02,6.2638060781E-01
-1.9060E-02,5.9973022632E-01
-1.9040E-02,5.6963517316E-01
-1.9020E-02,5.4896866894E-01
-1.9000E-02,5.2787229602E-01
-1.8980E-02,5.3741151888E-01
-1.8960E-02,4.9785825749E-01
-1.8940E-02,4.7121245364E-01
-1.8920E-02,4.6093222583E-01
-1.8900E-02,4.4846031135E-01
-1.8880E-02,4.1448132410E-01
-1.8860E-02,3.9326664789E-01
-1.8840E-02,3.6778528039E-01
-1.8820E-02,3.5768153001E-01
-1.8800E-02,3.4872371471E-01
-1.8780E-02,3.1231977206E-01
-1.8760E-02,3.2969686277E-01
-1.8740E-02,3.0534636230E-01
-1.8720E-02,2.7701708484E-01
-1.8700E-02,2.3116356472E-01
-1.8680E-02,2.5714131970E-01
-1.8660E-02,2.1422773912E-01
-1.8640E-02,2.1378223016E-01
-1.8620E-02,1.8971973933E-01
-1.8600E-02,1.8320490388E-01
-1.8580E-02,1.9114805738E-01
-1.8560E-02,1.5478331074E-01
-1.8540E-02,1.4750792001E-01
-1.8520E-02,9.7713149981E-02
-1.8500E-02,1.0042358780E-01
-1.8480E-02,7.5221170047E-02
-1.8460E-02,6.8946708207E-02
-1.8440E-02,1.6736519517E-02
-1.8420E-02,1.6079580955E-02
-1.8400E-02,-1.3320911198E-02
-1.8380E-02,-2.7239931104E-02
-1.8360E-02,-5.5322397648E-02
-1.8340E-02,-7.9176224526E-02
-1.8320E-02,-7.8672159959E-02
-1.8300E-02,-8.6025751988E-02
-1.8280E-02,-9.8214568240E-02
-1.8260E-02,-1.2909096679E-01
-1.8240E-02,-1.4782184590E-01
-1.8220E-02,-1.6678236978E-01
-1.8200E-02,-1.7888769185E-01
-1.8180E-02,-1.6657547014E-01
-1.8160E-02,-2.3186802024E-01
-1.8140E-02,-2.4447311534E-01
-1.8120E-02,-2.4994143627E-01
-1.8100E-02,-2.6519760295E-01
-1.8080E-02,-2.9605612011E-01
-1.8060E-02,-2.9422630517E-01
-1.8040E-02,-3.3303775098E-01
-1.8020E-02,-3.5912017172E-01
-1.8000E-02,-3.6542081192E-01
-1.7980E-02,-3.6067461320E-01
-1.7960E-02,-4.0412873639E-01
-1.7940E-02,-4.1048435591E-01
-1.7920E-02,-4.1729454431E-01
-1.7900E-02,-4.6094064214E-01
-1.7880E-02,-4.9205407644E-01
-1.7860E-02,-5.1391801415E-01
-1.7840E-02,-4.9972796000E-01
-1.7820E-02,-5.1942491120E-01
-1.7800E-02,-5.5202893848E-01
-1.7780E-02,-5.8475451156E-01
-1.7760E-02,-5.6246990810E-01
-1.7740E-02,-6.1917028165E-01
-1.7720E-02,-6.2094177940E-01
-1.7700E-02,-6.4845213671E-01
-1.7680E-02,-6.2315320712E-01
-1.7660E-02,-6.8279056381E-01
-1.7640E-02,-6.9897546625E-01
-1.7620E-02,-7.1949639207E-01
-1.7600E-02,-7.2632861034E-01
-1.7580E-02,-7.2563176051E-01
-1.7560E-02,-7.3880724823E-01
-1.7540E-02,-7.8534073815E-01
-1.7520E-02,-8.0835857411E-01
-1.7500E-02,-8.0735621470E-01
-1.7480E-02,-8.1129369759E-01
-1.7460E-02,-8.2877159168E-01
-1.7440E-02,-8.4391894413E-01
-1.7420E-02,-8.8583603040E-01
-1.7400E-02,-8.8621311323E-01
-1.7380E-02,-9.2203130911E-01
-1.7360E-02,-9.2541399196E-01
-1.7340E-02,-9.5926900154E-01
-1.7320E-02,-9.8233065884E-01
-1.7300E-02,-9.8343529981E-01
-1.7280E-02,-1.0059704812E+00
-1.7260E-02,-9.8151235858E-01
-1.7240E-02,-1.0493859806E+00
-1.7220E-02,-1.0350370920E+00
-1.7200E-02,-1.0915584132E+00
-1.7180E-02,-1.1178297568E+00
-1.7160E-02,-1.1067631291E+00
-1.7140E-02,-1.1193241168E+00
-1.7120E-02,-1.1294849922E+00
-1.7100E-02,-1.1549917751E+00
-1.7080E-02,-1.1801570950E+00
-1.7060E-02,-1.2065299095E+00
-1.7040E-02,-1.2398501462E+00
-1.7020E-02,-1.2380054063E+00
-1.7000E-02,-1.2604102204E+00
-1.6980E-02,-1.2530417511E+00
-1.6960E-02,-1.2718103480E+00
-1.6940E-02,-1.2914968565E+00
-1.6920E-02,-1.3431177698E+00
-1.6900E-02,-1.3325775703E+00
-1.6880E-02,-1.3426471315E+00
-1.6860E-02,-1.3680253114E+00
-1.6840E-02,-1.4299064731E+00
-1.6820E-02,-1.4468244173E+00
-1.6800E-02,-1.4657819371E+00
-1.6780E-02,-1.4663169484E+00
-1.6760E-02,-1.5131145107E+00
-1.6740E-02,-1.5326794257E+00
-1.6720E-02,-1.5693709489E+00
-1.6700E-02,-1.5974604249E+00
-1.6680E-02,-1.5955169320E+00
-1.6660E-02,-1.6155484322E+00
-1.6640E-02,-1.6296852236E+00
-1.6620E-02,-1.6936867848E+00
-1.6600E-02,-1.7140476841E+00
-1.6580E-02,-1.7023714678E+00
-1.6560E-02,-1.7643277789E+00
-1.6540E-02,-1.7608291770E+00
-1.6520E-02,-1.7842898516E+00
-1.6500E-02,-1.8266567384E+00
-1.6480E-02,-1.8302533781E+00
-1.6460E-02,-1.8821637792E+00
-1.6440E-02,-1.8945794269E+00
-1.6420E-02,-1.9245153119E+00
-1.6400E-02,-1.9637788470E+00
-1.6380E-02,-1.9598909552E+00
-1.6360E-02,-2.0132111254E+00
-1.6340E-02,-2.0122867289E+00
-1.6320E-02,-2.0502324291E+00
-1.6300E-02,-2.0789443207E+00
-1.6280E-02,-2.0758222771E+00
-1.6260E-02,-2.0779958916E+00
-1.6240E-02,-2.1099295812E+00
-1.6220E-02,-2.1221434791E+00
-1.6200E-02,-2.1165441233E+00
-1.6180E-02,-2.1426619730E+00
-1.6160E-02,-2.1451879702E+00
-1.6140E-02,-2.1878376215E+00
-1.6120E-02,-2.1854855268E+00
-1.6100E-02,-2.2128671381E+00
-1.6080E-02,-2.2253240798E+00
-1.6060E-02,-2.2487040736E+00
-1.6040E-02,-2.2504533508E+00
-1.6020E-02,-2.2856712087E+00
-1.6000E-02,-2.3114817368E+00
-1.5980E-02,-2.3294945469E+00
-1.5960E-02,-2.3535957092E+00
-1.5940E-02,-2.3519870513E+00
-1.5920E-02,-2.3850136517E+00
-1.5900E-02,-2.4405256993E+00
-1.5880E-02,-2.4464621313E+00
