[s],CH1[V]
-4.5340E-02,7.1593815840E-03
-4.5320E-02,6.2701237940E-03
-4.5300E-02,6.1269597351E-03
-4.5280E-02,6.5000066007E-03
-4.5260E-02,6.0406316123E-03
-4.5240E-02,6.1556706719E-03
-4.5220E-02,6.3853581661E-03
-4.5200E-02,7.3312565797E-03
-4.5180E-02,7.6474675092E-03
-4.5160E-02,6.2990300433E-03
-4.5140E-02,5.6390691225E-03
-4.5120E-02,5.2375066326E-03
-4.5100E-02,5.2951238186E-03
-4.5080E-02,6.6142644103E-03
-4.5060E-02,7.2455143944E-03
-4.5040E-02,7.6759831335E-03
-4.5020E-02,8.0484440616E-03
-4.5000E-02,6.9873112759E-03
-4.4980E-02,6.5281316000E-03
-4.4960E-02,5.9257878652E-03
-4.4940E-02,5.4669988143E-03
-4.4920E-02,6.2132878579E-03
-4.4900E-02,6.9011784656E-03
-4.4880E-02,7.0730534612E-03
-4.4860E-02,8.6798893581E-03
-4.4840E-02,7.1308659598E-03
-4.4820E-02,6.1554753594E-03
-4.4800E-02,5.4959050636E-03
-4.4780E-02,5.0371160127E-03
-4.4760E-02,6.1556706719E-03
-4.4740E-02,7.4750065761E-03
-4.4720E-02,7.0447331494E-03
-4.4700E-02,7.3603581415E-03
-4.4680E-02,6.5283269125E-03
-4.4660E-02,6.4136784779E-03
-4.4640E-02,5.7826238063E-03
-4.4620E-02,4.8939519538E-03
-4.4600E-02,5.8687566167E-03
-4.4580E-02,6.6144597228E-03
-4.4560E-02,7.1593815840E-03
-4.4540E-02,7.6757878210E-03
-4.4520E-02,6.2416081697E-03
-4.4500E-02,6.3849675411E-03
-4.4480E-02,6.5570378493E-03
-4.4460E-02,5.8113347431E-03
-4.4440E-02,6.2128972330E-03
-4.4420E-02,6.8724675288E-03
-4.4400E-02,6.9302800273E-03
-4.4380E-02,7.6472721967E-03
-4.4360E-02,6.3849675411E-03
-4.4340E-02,5.2951238186E-03
-4.4320E-02,5.2949285061E-03
-4.4300E-02,5.2953191311E-03
-4.4280E-02,5.7826238063E-03
-4.4260E-02,6.0980534859E-03
-4.4240E-02,5.7826238063E-03
-4.4220E-02,6.7578190942E-03
-4.4200E-02,5.4095769408E-03
-4.4180E-02,4.3773504043E-03
-4.4160E-02,4.5209050882E-03
-4.4140E-02,4.2052800962E-03
-4.4120E-02,4.6929753964E-03
-4.4100E-02,5.5248113128E-03
-4.4080E-02,5.8687566167E-03
-4.4060E-02,5.7541081820E-03
-4.4040E-02,5.1228581980E-03
-4.4020E-02,4.6064519610E-03
-4.4000E-02,4.4345769654E-03
-4.3980E-02,3.7748113571E-03
-4.3960E-02,4.7498113324E-03
-4.3940E-02,5.4955144386E-03
-4.3920E-02,5.3808660040E-03
-4.3900E-02,5.8111394306E-03
-4.3880E-02,4.5496160250E-03
-4.3860E-02,4.2052800962E-03
-4.3840E-02,4.4921941514E-03
-4.3820E-02,3.8035222938E-03
-4.3800E-02,4.1187566609E-03
-4.3780E-02,4.9509832023E-03
-4.3760E-02,4.5494207125E-03
-4.3740E-02,4.5205144632E-03
-4.3720E-02,4.7211003956E-03
-4.3700E-02,4.4918035264E-03
-4.3680E-02,3.9466863527E-03
-4.3660E-02,2.9714910648E-03
-4.3640E-02,3.5740301121E-03
-4.3620E-02,4.0613347873E-03
-4.3600E-02,3.8033269813E-03
-4.3580E-02,4.8646550795E-03
-4.3560E-02,4.5777410243E-03
-4.3540E-02,3.9753972895E-03
-4.3520E-02,3.8322332306E-03
-4.3500E-02,3.2007879341E-03
-4.3480E-02,4.2052800962E-03
-4.3460E-02,4.4060613411E-03
-4.3440E-02,4.6927800839E-03
-4.3420E-02,5.0371160127E-03
-4.3400E-02,4.3195379058E-03
-4.3380E-02,3.7461004203E-03
-4.3360E-02,3.0865301244E-03
-4.3340E-02,3.0576238752E-03
-4.3320E-02,3.5451238629E-03
-4.3300E-02,5.0656316369E-03
-4.3280E-02,5.2949285061E-03
-4.3260E-02,5.7253972453E-03
-4.3240E-02,4.6353582103E-03
-4.3220E-02,4.0902410366E-03
-4.3200E-02,4.4345769654E-03
-4.3180E-02,3.9755926020E-03
-4.3160E-02,5.3527410047E-03
-4.3140E-02,6.2128972330E-03
-4.3120E-02,6.2128972330E-03
-4.3100E-02,6.3275456676E-03
-4.3080E-02,6.3273503551E-03
-4.3060E-02,5.6679753717E-03
-4.3040E-02,4.8933660163E-03
-4.3020E-02,5.0369207002E-03
-4.3000E-02,5.9834050513E-03
-4.2980E-02,6.9873112759E-03
-4.2960E-02,7.3314518922E-03
-4.2940E-02,8.0486393741E-03
-4.2920E-02,7.5611393864E-03
-4.2900E-02,6.2127019205E-03
-4.2880E-02,5.5822331864E-03
-4.2860E-02,5.2377019451E-03
-4.2840E-02,5.9546941145E-03
-4.2820E-02,6.3275456676E-03
-4.2800E-02,7.1021550230E-03
-4.2780E-02,7.3025456429E-03
-4.2760E-02,6.6718815964E-03
-4.2740E-02,6.5572331618E-03
-4.2720E-02,6.0695378616E-03
-4.2700E-02,5.6394597474E-03
-4.2680E-02,6.2128972330E-03
-4.2660E-02,7.0734440862E-03
-4.2640E-02,7.1878972083E-03
-4.2620E-02,6.8439519045E-03
-4.2600E-02,7.0162175252E-03
-4.2580E-02,6.2699284815E-03
-4.2560E-02,6.3275456676E-03
-4.2540E-02,5.9546941145E-03
-4.2520E-02,7.1306706473E-03
-4.2500E-02,7.6470768842E-03
-4.2480E-02,7.9052800027E-03
-4.2460E-02,7.6185612599E-03
-4.2440E-02,6.5285222250E-03
-4.2420E-02,5.9259831777E-03
-4.2400E-02,6.0121159880E-03
-4.2380E-02,5.9544988020E-03
-4.2360E-02,6.8439519045E-03
-4.2340E-02,7.3890690782E-03
-4.2320E-02,7.9339909395E-03
-4.2300E-02,7.7330143821E-03
-4.2280E-02,7.3316472047E-03
-4.2260E-02,6.4136784779E-03
-4.2240E-02,5.6101628732E-03
-4.2220E-02,6.0121159880E-03
-4.2200E-02,6.5855534735E-03
-4.2180E-02,7.0445378369E-03
-4.2160E-02,7.4464909518E-03
-4.2140E-02,8.4500065514E-03
-4.2120E-02,7.4748112636E-03
-4.2100E-02,7.1019597105E-03
-4.2080E-02,6.1271550476E-03
-4.2060E-02,5.1519597598E-03
-4.2040E-02,5.9257878652E-03
-4.2020E-02,6.6718815964E-03
-4.2000E-02,7.8478581292E-03
-4.1980E-02,8.1343815594E-03
-4.1960E-02,7.8763737534E-03
-4.1940E-02,7.0160222127E-03
-4.1920E-02,6.1552800469E-03
-4.1900E-02,5.4668035018E-03
-4.1880E-02,5.5818425614E-03
-4.1860E-02,6.2418034822E-03
-4.1840E-02,6.7293034699E-03
-4.1820E-02,7.7619206313E-03
-4.1800E-02,7.1308659598E-03
-4.1780E-02,7.3892643907E-03
-4.1760E-02,6.3849675411E-03
-4.1740E-02,5.4671941268E-03
-4.1720E-02,5.8974675534E-03
-4.1700E-02,5.8974675534E-03
-4.1680E-02,6.7576237817E-03
-4.1660E-02,6.5859440985E-03
-4.1640E-02,6.4425847272E-03
-4.1620E-02,6.3273503551E-03
-4.1600E-02,5.6105534982E-03
-4.1580E-02,5.2660222569E-03
-4.1560E-02,6.0121159880E-03
-4.1540E-02,6.5287175375E-03
-4.1520E-02,7.2168034576E-03
-4.1500E-02,7.1882878333E-03
-4.1480E-02,6.4712956639E-03
-4.1460E-02,6.0408269248E-03
-4.1440E-02,5.6964909960E-03
-4.1420E-02,5.2375066326E-03
-4.1400E-02,5.9550847395E-03
-4.1380E-02,5.5535222496E-03
-4.1360E-02,6.7003972206E-03
-4.1340E-02,6.9873112759E-03
-4.1320E-02,6.6142644103E-03
-4.1300E-02,6.1556706719E-03
-4.1280E-02,5.0943425737E-03
-4.1260E-02,4.8072332060E-03
-4.1240E-02,5.6103581857E-03
-4.1220E-02,6.3851628536E-03
-4.1200E-02,7.3027409554E-03
-4.1180E-02,7.0734440862E-03
-4.1160E-02,5.8115300556E-03
-4.1140E-02,6.0123113005E-03
-4.1120E-02,4.8074285185E-03
-4.1100E-02,5.0082097634E-03
-4.1080E-02,5.5818425614E-03
-4.1060E-02,5.8111394306E-03
-4.1040E-02,6.9013737781E-03
-4.1020E-02,6.6720769089E-03
-4.1000E-02,6.2130925455E-03
-4.0980E-02,6.3277409801E-03
-4.0960E-02,5.0658269494E-03
-4.0940E-02,5.2377019451E-03
-4.0920E-02,5.6964909960E-03
-4.0900E-02,5.6968816210E-03
-4.0880E-02,7.0445378369E-03
-4.0860E-02,7.6470768842E-03
-4.0840E-02,6.8154362802E-03
-4.0820E-02,6.6431706596E-03
-4.0800E-02,5.1513738223E-03
-4.0780E-02,5.0373113252E-03
-4.0760E-02,5.4097722532E-03
-4.0740E-02,5.5531316246E-03
-4.0720E-02,7.1880925208E-03
-4.0700E-02,7.4462956393E-03
-4.0680E-02,6.0697331741E-03
-4.0660E-02,5.8113347431E-03
-4.0640E-02,4.2046941587E-03
-4.0620E-02,5.0080144509E-03
-4.0600E-02,5.8402409924E-03
-4.0580E-02,5.7541081820E-03
-4.0560E-02,6.5861394110E-03
-4.0540E-02,7.1880925208E-03
-4.0520E-02,6.3275456676E-03
-4.0500E-02,6.1556706719E-03
-4.0480E-02,5.0082097634E-03
-4.0460E-02,5.3236394429E-03
-4.0440E-02,5.8687566167E-03
-4.0420E-02,5.7828191188E-03
-4.0400E-02,6.9302800273E-03
-4.0380E-02,6.0982487984E-03
-4.0360E-02,5.1228581980E-03
-4.0340E-02,5.2951238186E-03
-4.0320E-02,3.5740301121E-03
-4.0300E-02,3.8033269813E-03
-4.0280E-02,4.4343816529E-03
-4.0260E-02,4.7787175817E-03
-4.0240E-02,5.2947331937E-03
-4.0220E-02,5.4673894393E-03
-4.0200E-02,4.5492254000E-03
-4.0180E-02,4.8648503920E-03
-4.0160E-02,3.8322332306E-03
-4.0140E-02,4.5203191507E-03
-4.0120E-02,4.8648503920E-03
-4.0100E-02,4.5783269618E-03
-4.0080E-02,5.3810613165E-03
-4.0060E-02,5.3238347554E-03
-4.0040E-02,4.1478582226E-03
-4.0020E-02,4.6929753964E-03
-4.0000E-02,3.6025457364E-03
-3.9980E-02,3.4015691790E-03
-3.9960E-02,4.2623113447E-03
-3.9940E-02,4.0328191630E-03
-3.9920E-02,5.5246160003E-03
-3.9900E-02,5.4957097511E-03
-3.9880E-02,4.4919988389E-03
-3.9860E-02,4.8650457045E-03
-3.9840E-02,3.2298894958E-03
-3.9820E-02,3.5738347996E-03
-3.9800E-02,3.8033269813E-03
-3.9780E-02,3.7752019820E-03
-3.9760E-02,4.4630925897E-03
-3.9740E-02,4.3769597793E-03
-3.9720E-02,3.5738347996E-03
-3.9700E-02,3.3730535547E-03
-3.9680E-02,1.8240301563E-03
-3.9660E-02,1.9103582792E-03
-3.9640E-02,2.8568426302E-03
-3.9620E-02,2.4554754529E-03
-3.9600E-02,3.8035222938E-03
-3.9580E-02,4.2914129065E-03
-3.9560E-02,3.3732488672E-03
-3.9540E-02,3.2873113694E-03
-3.9520E-02,2.0250067138E-03
-3.9500E-02,1.8816473424E-03
-3.9480E-02,2.8859441920E-03
-3.9460E-02,3.0865301244E-03
-3.9440E-02,4.3195379058E-03
-3.9420E-02,4.0617254123E-03
-3.9400E-02,3.0863348119E-03
-3.9380E-02,2.9144598163E-03
-3.9360E-02,1.9964910895E-03
-3.9340E-02,2.3406317058E-03
-3.9320E-02,3.0289129384E-03
-3.9300E-02,3.7746160446E-03
-3.9280E-02,4.9220769531E-03
-3.9260E-02,4.9507878898E-03
-3.9240E-02,4.0621160373E-03
-3.9220E-02,3.6029363614E-03
-3.9200E-02,2.8859441920E-03
-3.9180E-02,2.6273504485E-03
-3.9160E-02,2.7994207567E-03
-3.9140E-02,3.5740301121E-03
-3.9120E-02,4.3199285308E-03
-3.9100E-02,4.3769597793E-03
-3.9080E-02,4.3769597793E-03
-3.9060E-02,4.6066472735E-03
-3.9040E-02,3.5168035511E-03
-3.9020E-02,2.8570379427E-03
-3.9000E-02,3.2873113694E-03
-3.8980E-02,3.5169988636E-03
-3.8960E-02,4.9509832023E-03
-3.8940E-02,5.1234441355E-03
-3.8920E-02,4.2908269690E-03
-3.8900E-02,4.2625066572E-03
-3.8880E-02,3.7462957328E-03
-3.8860E-02,3.1726629348E-03
-3.8840E-02,3.0580145002E-03
-3.8820E-02,3.2873113694E-03
-3.8800E-02,4.2339910330E-03
-3.8780E-02,4.4343816529E-03
-3.8760E-02,4.1765691594E-03
-3.8740E-02,3.2586004326E-03
-3.8720E-02,2.0537176505E-03
-3.8700E-02,1.7671942203E-03
-3.8680E-02,2.0539129630E-03
-3.8660E-02,2.4554754529E-03
-3.8640E-02,3.2296941833E-03
-3.8620E-02,3.4019598040E-03
-3.8600E-02,3.1150457487E-03
-3.8580E-02,2.5986395118E-03
-3.8560E-02,1.2789129826E-03
-3.8540E-02,9.9238955234E-04
-3.8520E-02,7.3418643386E-04
-3.8500E-02,9.6387392806E-04
-3.8480E-02,9.6387392806E-04
-3.8460E-02,3.3262394401E-04
-3.8440E-02,-3.2694635183E-04
-3.8420E-02,-9.0077446233E-04
-3.8400E-02,-2.0765556826E-03
-3.8380E-02,-2.5070244218E-03
-3.8360E-02,-2.5070244218E-03
-3.8340E-02,-2.3060478643E-03
-3.8320E-02,-2.3921806747E-03
-3.8300E-02,-3.4247978361E-03
-3.8280E-02,-4.1990165665E-03
-3.8260E-02,-5.3751884118E-03
-3.8240E-02,-7.0675711815E-03
-3.8220E-02,-7.9568289716E-03
-3.8200E-02,-8.7025320777E-03
-3.8180E-02,-8.7599539513E-03
-3.8160E-02,-8.7025320777E-03
-3.8140E-02,-9.5913992428E-03
-3.8120E-02,-1.0739055464E-02
-3.8100E-02,-1.2115813242E-02
-3.8080E-02,-1.4238078813E-02
-3.8060E-02,-1.5787297524E-02
-3.8040E-02,-1.7651555289E-02
-3.8020E-02,-1.8454875581E-02
-3.8000E-02,-1.8540813079E-02
-3.7980E-02,-1.9860539608E-02
-3.7960E-02,-2.1265813010E-02
-3.7940E-02,-2.3703898886E-02
-3.7920E-02,-2.6428703505E-02
-3.7900E-02,-2.8408000330E-02
-3.7880E-02,-3.0645500273E-02
-3.7860E-02,-3.2050773675E-02
-3.7840E-02,-3.2567179912E-02
-3.7820E-02,-3.4173234559E-02
-3.7800E-02,-3.5951554827E-02
-3.7780E-02,-3.7500968850E-02
-3.7760E-02,-4.0254679718E-02
-3.7740E-02,-4.1774406242E-02
-3.7720E-02,-4.2635148408E-02
-3.7700E-02,-4.2577726534E-02
-3.7680E-02,-4.1315421879E-02
-3.7660E-02,-4.0426359401E-02
-3.7640E-02,-3.9164445371E-02
-3.7620E-02,-3.8561906323E-02
-3.7600E-02,-3.7844914154E-02
-3.7580E-02,-3.4431437678E-02
-3.7560E-02,-3.1161711198E-02
-3.7540E-02,-2.7031242552E-02
-3.7520E-02,-2.3732414511E-02
-3.7500E-02,-2.0950188018E-02
-3.7480E-02,-1.8053313092E-02
-3.7460E-02,-1.6332414697E-02
-3.7440E-02,-1.4755070987E-02
-3.7420E-02,-1.2746672601E-02
-3.7400E-02,-1.1513664819E-02
-3.7380E-02,-8.8456961366E-03
-3.7360E-02,-7.2685477390E-03
-3.7340E-02,-7.1822196162E-03
-3.7320E-02,-6.5224540078E-03
-3.7300E-02,-6.9240164977E-03
-3.7280E-02,-6.3220633879E-03
-3.7260E-02,-5.1746024794E-03
-3.7240E-02,-5.5761649692E-03
-3.7220E-02,-3.6828056421E-03
-3.7200E-02,-2.1628838055E-03
-3.7180E-02,-1.3021416397E-03
-3.7160E-02,-2.4100885400E-04
-3.7140E-02,-6.7128228063E-04
-3.7120E-02,-1.1013603948E-03
-3.7100E-02,-1.7035088171E-03
-3.7080E-02,-1.8757744377E-03
-3.7060E-02,-4.0227609074E-05
-3.7040E-02,6.4844424853E-04
-3.7020E-02,1.0212958016E-03
-3.7000E-02,2.0826238998E-03
-3.6980E-02,1.5662176628E-03
-3.6960E-02,1.1933661098E-03
-3.6940E-02,1.2791082951E-03
-3.6920E-02,9.3496767879E-04
-3.6900E-02,2.5990301368E-03
-3.6880E-02,2.6275457610E-03
-3.6860E-02,3.1724676223E-03
-3.6840E-02,4.0332097880E-03
-3.6820E-02,3.4023504290E-03
-3.6800E-02,3.9757879145E-03
-3.6780E-02,4.7214910206E-03
-3.6760E-02,3.3160223061E-03
-3.6740E-02,4.7502019574E-03
-3.6720E-02,5.3523503797E-03
-3.6700E-02,5.7828191188E-03
-3.6680E-02,6.6144597228E-03
-3.6660E-02,5.0369207002E-03
-3.6640E-02,5.7539128696E-03
-3.6620E-02,5.8972722409E-03
-3.6600E-02,5.0363347627E-03
-3.6580E-02,6.6427800346E-03
-3.6560E-02,7.2168034576E-03
-3.6540E-02,7.2742253311E-03
-3.6520E-02,8.2205143697E-03
-3.6500E-02,6.9298894023E-03
-3.6480E-02,7.4750065761E-03
-3.6460E-02,7.1021550230E-03
-3.6440E-02,5.9836003638E-03
-3.6420E-02,7.0734440862E-03
-3.6400E-02,6.8724675288E-03
-3.6380E-02,7.4177800150E-03
-3.6360E-02,8.9664127884E-03
-3.6340E-02,7.8189518799E-03
-3.6320E-02,7.9912175005E-03
-3.6300E-02,7.1593815840E-03
-3.6280E-02,6.0408269248E-03
-3.6260E-02,8.0775456234E-03
-3.6240E-02,7.9625065638E-03
-3.6220E-02,8.1347721844E-03
-3.6200E-02,9.2250065319E-03
-3.6180E-02,7.6759831335E-03
-3.6160E-02,8.1347721844E-03
-3.6140E-02,7.4461003268E-03
-3.6120E-02,6.2705144190E-03
-3.6100E-02,7.9054753152E-03
-3.6080E-02,7.7330143821E-03
-3.6060E-02,7.9337956270E-03
-3.6040E-02,8.9377018516E-03
-3.6020E-02,7.2740300187E-03
-3.6000E-02,8.5361393618E-03
-3.5980E-02,8.0199284373E-03
-3.5960E-02,6.6146550353E-03
-3.5940E-02,7.9048893777E-03
-3.5920E-02,7.7328190696E-03
-3.5900E-02,7.8189518799E-03
-3.5880E-02,8.8234440420E-03
-3.5860E-02,7.6185612599E-03
-3.5840E-02,7.9623112513E-03
-3.5820E-02,7.3029362679E-03
-3.5800E-02,6.4138737904E-03
-3.5780E-02,7.3886784533E-03
-3.5760E-02,6.7865300310E-03
-3.5740E-02,7.5322331371E-03
-3.5720E-02,8.7084049824E-03
-3.5700E-02,7.2744206436E-03
-3.5680E-02,8.1349674969E-03
-3.5660E-02,7.1597722090E-03
-3.5640E-02,6.1265691101E-03
-3.5620E-02,7.5035222004E-03
-3.5600E-02,6.7291081574E-03
-3.5580E-02,7.2742253311E-03
-3.5560E-02,8.7656315435E-03
-3.5540E-02,7.2168034576E-03
-3.5520E-02,8.3925846779E-03
-3.5500E-02,8.1634831212E-03
-3.5480E-02,7.2740300187E-03
-3.5460E-02,8.1058659351E-03
-3.5440E-02,7.2168034576E-03
-3.5420E-02,7.8476628167E-03
-3.5400E-02,8.5072331125E-03
-3.5380E-02,7.1880925208E-03
-3.5360E-02,8.4785221757E-03
-3.5340E-02,7.9339909395E-03
-3.5320E-02,6.7865300310E-03
-3.5300E-02,7.1882878333E-03
-3.5280E-02,7.4175847025E-03
-3.5260E-02,8.8517643538E-03
-3.5240E-02,1.0142389321E-02
-3.5220E-02,9.3964909025E-03
-3.5200E-02,9.9990299498E-03
-3.5180E-02,9.0523502862E-03
-3.5160E-02,8.2492253065E-03
-3.5140E-02,8.5648502985E-03
-3.5120E-02,8.1347721844E-03
-3.5100E-02,8.9091862273E-03
-3.5080E-02,9.9418033888E-03
-3.5060E-02,8.9664127884E-03
-3.5040E-02,9.8843815152E-03
-3.5020E-02,9.0525455987E-03
-3.5000E-02,8.4791081132E-03
-3.4980E-02,9.7697330806E-03
-3.4960E-02,9.2248112194E-03
-3.4940E-02,1.0801959617E-02
-3.4920E-02,1.1461920538E-02
-3.4900E-02,1.0745123681E-02
-3.4880E-02,1.0773248680E-02
-3.4860E-02,9.8271549542E-03
-3.4840E-02,9.1675846583E-03
-3.4820E-02,9.4830143378E-03
-3.4800E-02,8.7943424802E-03
-3.4780E-02,1.0572858060E-02
-3.4760E-02,1.0830865866E-02
-3.4740E-02,1.0085162760E-02
-3.4720E-02,1.0658990871E-02
-3.4700E-02,9.5402408989E-03
-3.4680E-02,9.3107487172E-03
-3.4660E-02,9.6546940210E-03
-3.4640E-02,9.3396549665E-03
-3.4620E-02,1.1605475222E-02
-3.4600E-02,1.1720123656E-02
-3.4580E-02,1.1117779922E-02
-3.4560E-02,1.1777545530E-02
-3.4540E-02,9.7697330806E-03
-3.4520E-02,9.6548893335E-03
-3.4500E-02,1.0601178372E-02
-3.4480E-02,1.0888287740E-02
-3.4460E-02,1.2666608007E-02
-3.4440E-02,1.1949615838E-02
-3.4420E-02,1.1261334605E-02
-3.4400E-02,1.0945318988E-02
-3.4380E-02,9.3394596540E-03
-3.4360E-02,9.7408268313E-03
-3.4340E-02,1.1060162736E-02
-3.4320E-02,1.1232428356E-02
-3.4300E-02,1.2523248636E-02
-3.4280E-02,1.2122076771E-02
-3.4260E-02,1.1777545530E-02
-3.4240E-02,1.2006842399E-02
-3.4220E-02,1.0199811195E-02
-3.4200E-02,1.0458014313E-02
-3.4180E-02,1.1375983040E-02
-3.4160E-02,1.1318561166E-02
-3.4140E-02,1.2838483003E-02
-3.4120E-02,1.2580475197E-02
-3.4100E-02,1.2322467391E-02
-3.4080E-02,1.2494537699E-02
-3.4060E-02,1.0773639305E-02
-3.4040E-02,1.1232623669E-02
-3.4020E-02,1.1117975234E-02
-3.4000E-02,1.0142194009E-02
-3.3980E-02,1.1662701783E-02
-3.3960E-02,1.1834576778E-02
-3.3940E-02,1.1519342411E-02
-3.3920E-02,1.1605475222E-02
-3.3900E-02,9.8843815152E-03
-3.3880E-02,9.7697330806E-03
-3.3860E-02,1.0171100258E-02
-3.3840E-02,1.0659186183E-02
-3.3820E-02,1.2092584584E-02
-3.3800E-02,1.1547858036E-02
-3.3780E-02,1.0888483052E-02
-3.3760E-02,1.1318365854E-02
-3.3740E-02,9.5972721475E-03
-3.3720E-02,1.0056256511E-02
-3.3700E-02,1.0658990871E-02
-3.3680E-02,1.0716217432E-02
-3.3660E-02,1.2322467391E-02
-3.3640E-02,1.2121490834E-02
-3.3620E-02,1.1777154905E-02
-3.3600E-02,1.1662897095E-02
-3.3580E-02,9.4543034011E-03
-3.3560E-02,1.0257233068E-02
-3.3540E-02,9.9986393248E-03
-3.3520E-02,1.0429303376E-02
-3.3500E-02,1.1949615838E-02
-3.3480E-02,1.1720123656E-02
-3.3460E-02,1.1634186159E-02
-3.3440E-02,1.1260943980E-02
-3.3420E-02,9.4255924643E-03
-3.3400E-02,1.0113678384E-02
-3.3380E-02,1.0027740887E-02
-3.3360E-02,1.0601568997E-02
-3.3340E-02,1.2695318944E-02
-3.3320E-02,1.2666803320E-02
-3.3300E-02,1.1633795534E-02
-3.3280E-02,1.0974225238E-02
-3.3260E-02,9.9128971395E-03
-3.3240E-02,9.7695377681E-03
-3.3220E-02,9.3394596540E-03
-3.3200E-02,9.9128971395E-03
-3.3180E-02,1.1260943980E-02
-3.3160E-02,1.1576764285E-02
-3.3140E-02,1.1261139293E-02
-3.3120E-02,1.1232623669E-02
-3.3100E-02,9.5115299621E-03
-3.3080E-02,9.5978580849E-03
-3.3060E-02,1.0056647136E-02
-3.3040E-02,1.0601373685E-02
-3.3020E-02,1.1920904901E-02
-3.3000E-02,1.1777350217E-02
-3.2980E-02,1.2035748648E-02
-3.2960E-02,1.2006842399E-02
-3.2940E-02,1.0745123681E-02
-3.2920E-02,1.0027350262E-02
-3.2900E-02,9.6836002703E-03
-3.2880E-02,1.0773834618E-02
-3.2860E-02,1.1605670534E-02
-3.2840E-02,1.1461920538E-02
-3.2820E-02,1.1060358048E-02
-3.2800E-02,1.0601568997E-02
-3.2780E-02,9.3392643415E-03
-3.2760E-02,9.7697330806E-03
-3.2740E-02,1.0056256511E-02
-3.2720E-02,1.1146490858E-02
-3.2700E-02,1.1978326775E-02
-3.2680E-02,1.1633795534E-02
-3.2660E-02,1.1146295546E-02
-3.2640E-02,1.0142584634E-02
-3.2620E-02,9.4255924643E-03
-3.2600E-02,1.0515240874E-02
-3.2580E-02,1.0257233068E-02
-3.2560E-02,1.1404498664E-02
-3.2540E-02,1.2064264273E-02
-3.2520E-02,1.1891803339E-02
-3.2500E-02,1.0945709613E-02
-3.2480E-02,9.8558658909E-03
-3.2460E-02,9.3962955900E-03
-3.2440E-02,9.1961002826E-03
-3.2420E-02,8.9377018516E-03
-3.2400E-02,9.8269596417E-03
-3.2380E-02,1.0773248680E-02
-3.2360E-02,1.1232428356E-02
-3.2340E-02,1.1060162736E-02
-3.2320E-02,9.7121158946E-03
-3.2300E-02,8.9377018516E-03
-3.2280E-02,9.1961002826E-03
-3.2260E-02,9.0525455987E-03
-3.2240E-02,1.0343170566E-02
-3.2220E-02,1.0830865866E-02
-3.2200E-02,1.1117779922E-02
-3.2180E-02,1.1002936174E-02
-3.2160E-02,9.7697330806E-03
-3.2140E-02,9.1097721598E-03
-3.2120E-02,9.1386784090E-03
-3.2100E-02,7.9912175005E-03
-3.2080E-02,9.0527409112E-03
-3.2060E-02,9.3679752783E-03
-3.2040E-02,9.7982487049E-03
-3.2020E-02,1.0687506495E-02
-3.2000E-02,9.1384830966E-03
-3.1980E-02,9.1097721598E-03
-3.1960E-02,8.3925846779E-03
-3.1940E-02,7.4462956393E-03
-3.1920E-02,9.2537174686E-03
-3.1900E-02,9.2822330929E-03
-3.1880E-02,9.5689518357E-03
-3.1860E-02,1.0113483072E-02
-3.1840E-02,9.0240299744E-03
-3.1820E-02,9.2535221561E-03
-3.1800E-02,8.7660221685E-03
-3.1780E-02,7.2168034576E-03
-3.1760E-02,8.1636784337E-03
-3.1740E-02,8.1921940580E-03
-3.1720E-02,8.1345768719E-03
-3.1700E-02,8.5935612353E-03
-3.1680E-02,8.0488346866E-03
-3.1660E-02,8.7086002949E-03
-3.1640E-02,8.5650456110E-03
-3.1620E-02,7.7043034453E-03
-3.1600E-02,8.8804752906E-03
-3.1580E-02,8.3355534293E-03
-3.1560E-02,8.4216862397E-03
-3.1540E-02,8.5072331125E-03
-3.1520E-02,7.4175847025E-03
-3.1500E-02,8.2209049947E-03
-3.1480E-02,7.5324284496E-03
-3.1460E-02,6.8439519045E-03
-3.1440E-02,9.0238346619E-03
-3.1420E-02,8.9668034134E-03
-3.1400E-02,8.9378971641E-03
-3.1380E-02,9.1099674723E-03
-3.1360E-02,7.6470768842E-03
-3.1340E-02,8.1060612476E-03
-3.1320E-02,7.1306706473E-03
-3.1300E-02,6.7005925331E-03
-3.1280E-02,9.0523502862E-03
-3.1260E-02,8.8234440420E-03
-3.1240E-02,9.4832096503E-03
-3.1220E-02,1.0113678384E-02
-3.1200E-02,8.5642643611E-03
-3.1180E-02,9.5691471482E-03
-3.1160E-02,9.1386784090E-03
-3.1140E-02,8.0777409358E-03
-3.1120E-02,9.5974674600E-03
-3.1100E-02,9.6836002703E-03
-3.1080E-02,1.0027936199E-02
-3.1060E-02,1.0658795558E-02
-3.1040E-02,1.0199811195E-02
-3.1020E-02,1.1032037736E-02
-3.1000E-02,9.7125065196E-03
-3.0980E-02,8.6224674846E-03
-3.0960E-02,9.9132877645E-03
-3.0940E-02,9.5689518357E-03
-3.0920E-02,1.0601568997E-02
-3.0900E-02,1.1261334605E-02
-3.0880E-02,1.0171490883E-02
-3.0860E-02,1.1461920538E-02
-3.0840E-02,1.0687506495E-02
-3.0820E-02,1.0400787752E-02
-3.0800E-02,1.2006842399E-02
-3.0780E-02,1.0687311182E-02
-3.0760E-02,1.0543951811E-02
-3.0740E-02,1.1691803345E-02
-3.0720E-02,1.0400592440E-02
