SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Mon Jan 12 07:49:34 CET 2004
Benutzer: Student
Dark-Spektrum vorhanden: Nein
Referenz-Spektrum vorhanden: Nein
Zahl der probierten Teilspektren: 1
Spektrometer: USB2+H04734
Integrationszeit (usec): 10000 (USB2+H04734)
Spektren Durchschnitt berechnet: 100 (USB2+H04734)
Boxcar Glättung: 0 (USB2+H04734)
Dunkelstromkorrektur: Nein (USB2+H04734)
Puls/Lampe aktiviert: Nein (USB2+H04734)
Correct for Detector Non-linearity: Nein (USB2+H04734)
Streulichtkorrektur: Nein (USB2+H04734)
Anzahl Pixel in verarbeitetem Spektrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
418,45	1107,32
418,57	1107,32
418,69	1107,32
418,80	1028,20
418,92	1012,47
419,04	998,32
419,16	985,69
419,28	984,45
419,40	971,77
419,52	972,77
419,64	975,54
419,75	969,26
419,87	981,01
419,99	986,91
420,11	994,84
420,23	995,52
420,35	1011,68
420,47	1017,60
420,58	1030,50
420,70	1034,30
420,82	1049,01
420,94	1062,39
421,06	1068,58
421,18	1075,32
421,29	1864,13
421,41	3913,80
421,53	3996,37
421,65	4023,80
421,77	4043,22
421,89	4090,63
422,00	4093,95
422,12	4126,45
422,24	4123,21
422,36	4157,38
422,48	4143,05
422,59	4133,45
422,71	4200,77
422,83	4192,07
422,95	4193,52
423,07	4184,43
423,18	4229,02
423,30	4243,73
423,42	4211,05
423,54	4226,15
423,66	4279,55
423,77	4280,20
423,89	4286,94
424,01	4316,50
424,13	4284,00
424,25	4324,50
424,36	4352,72
424,48	4372,77
424,60	4337,76
424,72	4330,42
424,84	4362,26
424,95	4364,99
425,07	4387,21
425,19	4462,89
425,31	4486,80
425,42	4495,09
425,54	4474,80
425,66	4480,11
425,78	4488,38
425,89	4533,71
426,01	4511,09
426,13	4541,01
426,25	4575,83
426,36	4579,11
426,48	4602,73
426,60	4566,07
426,72	4614,52
426,83	4634,57
426,95	4632,47
427,07	4684,96
427,19	4702,27
427,30	4721,68
427,42	4679,45
427,54	4741,57
427,66	4670,36
427,77	4741,66
427,89	4744,60
428,01	4808,30
428,12	4792,37
428,24	4839,17
428,36	4868,48
428,48	4849,12
428,59	4864,30
428,71	4902,40
428,83	4867,96
428,94	4917,97
429,06	4923,10
429,18	4958,36
429,30	4927,67
429,41	4973,09
429,53	4941,88
429,65	4981,97
429,76	4985,36
429,88	4961,93
430,00	4977,23
430,11	4986,47
430,23	5013,34
430,35	5048,59
430,47	5093,72
430,58	5049,61
430,70	5146,87
430,82	5052,66
430,93	5129,29
431,05	5094,01
431,17	5152,32
431,28	5149,88
431,40	5148,43
431,52	5144,25
431,63	5126,74
431,75	5153,49
431,87	5195,71
431,98	5192,23
432,10	5197,22
432,22	5219,32
432,33	5211,70
432,45	5205,04
432,56	5172,00
432,68	5225,35
432,80	5219,16
432,91	5239,12
433,03	5281,67
433,15	5271,05
433,26	5299,14
433,38	5312,97
