Vernier Format 2
Si_Untergrund.cmbl 06.10.2014 11:51:08 ,
Latest
Time	Potential	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

37,5	51,9441478116	0,00610501	0,010989	1300,60259412	0,952635344263
38	51,6831219432	0,00610501	0,01221	1295,95050406	0,956055031517
38,5	51,2263266735	0,00610501	0,010989	1287,74468309	0,962147245697
39	50,900044338	0,00610501	0,00976801	1281,83323877	0,966584390643
39,5	50,3779926012	0,00610501	0,00854701	1272,28854405	0,973835696148
40	49,8559408644	0,00610501	0,00732601	1262,6382249	0,981278703249
40,5	49,594914996	0,00610501	0,00854701	1257,77370617	0,9850738602
41	49,0728632592	0,00610501	0,00732601	1247,96645525	0,992815147222
41,5	48,8118373908	0,00610501	0,00732601	1243,0239266	0,99676279232
42	48,289785654	0,00610501	0,00854701	1233,06157583	1,00481599969
42,5	47,9635033185	0,00610501	0,00854701	1226,78307007	1,00995850875
43	47,5067080488	0,00610501	0,00854701	1217,92637073	1,01730287625
43,5	47,1804257133	0,00610501	0,00854701	1211,55272788	1,0226546245
44	46,6583739765	0,00610501	0,00732601	1201,27326241	1,03140562499
44,5	46,1363222397	0,00610501	0,00732601	1190,89406812	1,04039480351
45	45,8752963713	0,00610501	0,00732601	1185,66734163	1,0449811313
45,5	45,3532446345	0,00610501	0,00732601	1175,14017233	1,05434230671
46	45,0922187661	0,00610501	0,00732601	1169,83994802	1,05911924284
46,5	44,5701670293	0,00610501	0,00732601	1159,16677011	1,06887122022
47	44,3091411609	0,00610501	0,00732601	1153,79403802	1,07384850256
47,5	43,721832957	0,00610501	0,00976801	1141,61800565	1,08530173304
48	43,2650376873	0,00610501	0,00976801	1132,06476319	1,0944603527
48,5	43,0040118189	0,00610501	0,010989	1126,5734216	1,09979516314
49	42,416703615	0,00610501	0,00976801	1114,1325872	1,11207590033
49,5	42,1556777466	0,00610501	0,00976801	1108,56567352	1,11766044141
50	41,6336260098	0,00610501	0,00976801	1097,36293759	1,12907039008
50,5	41,3726001414	0,00610501	0,010989	1091,72734786	1,13489874778
51	40,8505484046	0,00610501	0,01221	1080,38830968	1,14680989131
51,5	40,3937531349	0,00610501	0,010989	1070,39304261	1,15751873441
52	40,0674707994	0,00610501	0,01221	1063,21187421	1,16533687223
52,5	39,4801625955	0,00610501	0,010989	1050,19904004	1,1797763593
53	39,2191367271	0,00610501	0,00854701	1044,38005694	1,18634973137
53,5	38,6970849903	0,00610501	0,00732601	1032,6771839	1,19979410732
54	38,4360591219	0,00610501	0,00732601	1026,79353684	1,20666906788
54,5	37,9140073851	0,00610501	0,00732601	1014,96243223	1,22073483773
55	37,4572121154	0,00610501	0,00854701	1004,54106125	1,23339905933
55,5	37,1309297799	0,00610501	0,00732601	997,058093991	1,2426557765
56	36,543621576	0,00610501	0,00732601	983,507434675	1,2597769537
56,5	36,3478521747	0,00610501	0,00732601	978,967513577	1,26561911689
57	35,7605439708	0,00610501	0,00732601	965,279388328	1,28356620371
57,5	35,4995181024	0,00610501	0,00732601	959,163135722	1,29175106283
58	34,9774663656	0,00610501	0,00732601	946,871035799	1,30852032976
58,5	34,7164404972	0,00610501	0,00732601	940,695443605	1,31711066363
59	34,1943887604	0,00610501	0,00976801	928,285815617	1,33471822919
59,5	33,8028499578	0,00610501	0,00976801	918,927963747	1,34831025813
60	33,3460546881	0,00610501	0,00976801	907,956264023	1,36460317429
60,5	32,8240029513	0,00610501	0,010989	895,346552607	1,38382171282
61	32,563030528	0,00610501	0,00854701	889,015055638	1,39367718482
61,5	32,040871901	0,00610501	0,00976801	876,291637648	1,41391284222
62	31,780059813	0,00610501	0,010989	869,909119026	1,42428671329
62,5	31,192698164	0,00610501	0,010989	855,469569182	1,44832738023
63	30,866148603	0,00610501	0,010989	847,402775354	1,46211463549
63,5	30,409727449	0,00610501	0,01221	836,08168226	1,48191262443
64	30,14838091	0,00610501	0,01221	829,575295875	1,49353531399
64,5	29,626222283	0,00610501	0,01221	816,524271729	1,51740743405
65	29,104598107	0,00610501	0,00976801	803,41889456	1,54215939952
65,5	28,843251568	0,00610501	0,00976801	796,827670661	1,55491588159
66	28,321092941	0,00610501	0,00854701	783,609187275	1,58114532106
66,5	27,995077831	0,00610501	0,00732601	775,323018998	1,59804361491
67	27,538122226	0,00610501	0,00732601	763,666610227	1,62243573754
67,5	27,212107116	0,00610501	0,00732601	755,32060862	1,64036302712
68	26,689948489	0,00610501	0,00732601	741,902487516	1,6700307936
68,5	26,167789862	0,00610501	0,00732601	728,422748997	1,70093534518
69	25,906977774	0,00610501	0,00854701	721,667052378	1,71685820479
69,5	25,384819147	0,00610501	0,00854701	708,097018827	1,74976022643
70	25,123472608	0,00610501	0,00854701	701,282902885	1,76676202272
70,5	24,601848432	0,00610501	0,00854701	687,639058114	1,80181737116
71	24,340501893	0,00610501	0,00976801	680,781654363	1,81996678679
71,5	23,753140244	0,00610501	0,00854701	665,318553321	1,8622658181
72	23,361922112	0,00610501	0,00854701	654,980304618	1,8916599343
72,5	22,970169529	0,00610501	0,00732601	644,597333744	1,92213019685
73	22,448010902	0,00610501	0,00854701	630,711327287	1,96444862554
73,5	22,187198814	0,00610501	0,00854701	623,755741601	1,98635446116
74	21,665040187	0,00610501	0,00854701	609,791621262	2,0318416272
74,5	21,404228099	0,00610501	0,00976801	602,797668865	2,05541604421
75	20,882069472	0,00610501	0,00976801	588,758042314	2,10442985226
75,5	20,294707823	0,00610501	0,010989	572,906878326	2,16265513101
76	20,033895735	0,00610501	0,01221	565,848925012	2,18963038584
76,5	19,511737108	0,00610501	0,01221	551,683467553	2,24585305319
77	19,250390569	0,00610501	0,01221	544,576210032	2,27516365419
77,5	18,728766393	0,00610501	0,010989	530,357035015	2,33616209119
78	18,467419854	0,00610501	0,01221	523,216275609	2,36804560133
78,5	17,945261227	0,00610501	0,00976801	508,916905416	2,43458212296
79	17,684449139	0,00610501	0,00976801	501,758635405	2,4693147513
79,5	17,09708749	0,00610501	0,00976801	485,600014016	2,55148262817
80	16,640131885	0,00610501	0,00976801	472,993548509	2,61948604565
80,5	16,314116775	0,00610501	0,00854701	463,981025999	2,67036781802
81	15,791958148	0,00610501	0,00976801	449,515039856	2,75630377217
81,5	15,53114606	0,00488401	0,00854701	442,275393834	2,80142195852
82	15,008987433	0,00610501	0,00854701	427,753877168	2,89652546975
82,5	14,61723485	0,00610501	0,00976801	416,835632259	2,97239464219
83	14,160813696	0,00610501	0,00854701	404,09051563	3,06614471777
83,5	13,638655069	0,00610501	0,00854701	389,478343235	3,18117816182
84	13,37730853	0,00610501	0,00854701	382,152556125	3,24216070295
84,5	12,855684354	0,00610501	0,00976801	367,507323762	3,37136138491
85	12,594337815	0,00610501	0,00854701	360,158172391	3,44015517341
85,5	12,072179188	0,00610501	0,00854701	345,452609078	3,58659905133
86	11,8113671	0,00488401	0,00976801	338,096532464	3,66463385758
86,5	11,289208473	0,00610501	0,00976801	323,348405517	3,83178014446
87	11,028396385	0,00610501	0,00854701	315,971756149	3,92123655323
87,5	10,441034736	0,00610501	0,00854701	299,335437585	4,13916912075
88	10,180222648	0,00610501	0,00854701	291,938056722	4,24405099462
88,5	9,592860999	0,00610501	0,00854701	275,256874073	4,50124998393
89	9,135905394	0,00610501	0,00732601	262,259151818	4,72433465681
89,5	8,809355833	0,00610501	0,00732601	252,960452997	4,89799881888
90	8,287731657	0,00610501	0,00732601	238,089964013	5,20391527267
90,5	8,026385118	0,00610501	0,00732601	230,631985853	5,37219499462
91	7,504226491	0,00610501	0,00732601	215,717064682	5,74363461614
91,5	7,243414403	0,00610501	0,00732601	208,260450328	5,94928128719
92	6,721255776	0,00610501	0,00732601	193,31912868	6,40909158066
92,5	6,133894127	0,00610501	0,00732601	176,492926901	7,0201113538
93	5,873082039	0,00610501	0,00732601	169,015368025	7,33069432962
93,5	5,350923412	0,00610501	0,00732601	154,034558586	8,04364949903
94	5,090111324	0,00610501	0,00610501	146,54695197	8,45462824945
94,5	4,567952697	0,00610501	0,00732601	131,547425747	9,41865637403
95	4,307140609	0,00610501	0,00732601	124,051169633	9,98781392922
95,5	3,784981982	0,00610501	0,00732601	109,035727649	11,3632478704
96	3,262823355	0,00610501	0,00732601	94,011229892	13,179276576
96,5	2,936273794	0,00610501	0,00732601	84,6111044071	14,643468002
97	2,414649618	0,00610501	0,00732601	69,5899439546	17,8042965634
97,5	2,153303079	0,00610501	0,00732601	62,0617264547	19,9639950543
98	1,631144452	0,00610501	0,00732601	47,0169754944	26,3521842265
98,5	1,370332364	0,00610501	0,00732601	39,5007590512	31,366485854
99	0,848173737	0,00610501	0,00732601	24,4506207545	50,6735600884
99,5	0,522158627	0,00610501	0,00732601	15,0528029643	82,3102516479
100	0,065203022	0,00610501	0,00732601	1,87970008812	659,14770544
100,5	-0,522158627	0,00610501	0,00732601	-15,0528029643	-82,3102516479
101	-0,782970715	0,00610501	0,00732601	-22,5711107901	-54,8931779
101,5	-1,305129342	0,00610501	0,00732601	-37,6215709667	-32,9332339975
102	-1,56594143	0,00610501	0,00732601	-45,1380066348	-27,4491518871
102,5	-2,153303079	0,00610501	0,00732601	-62,0617264547	-19,9639950543
103	-2,47985264	0,00610501	0,00854701	-71,4679299776	-17,3364472763
103,5	-2,936808245	0,00610501	0,00732601	-84,6264915566	-14,6408054642
104	-3,458432421	0,00610501	0,00854701	-99,640631336	-12,4346863663
104,5	-3,71977896	0,00610501	0,00854701	-107,160056948	-11,5621439115
105	-4,241937587	0,00610501	0,00976801	-122,176697902	-10,1410499815
105,5	-4,502749675	0,00610501	0,00854701	-129,673611195	-9,55475820089
106	-5,024908302	0,00610501	0,00854701	-144,674569787	-8,56404827621
106,5	-5,547066929	0,00610501	0,00854701	-159,663512687	-7,76006978145
107	-5,807879017	0,00610501	0,00854701	-167,14542504	-7,41270662779
107,5	-6,395240666	0,00610501	0,00854701	-183,982140189	-6,73434931635
108	-6,590849732	0,00610501	0,00854701	-189,585067437	-6,53532483729
Vernier Format 2
Si_Untergrund.cmbl 06.10.2014 11:51:08 ,
Latest 2
Time	Winkel	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

 	 	 	 	 	 
