Vernier Format 2
Ge_Fehler_MaxTrans.cmbl 06.10.2014 12:58:14 ,
Latest
Time	Potential	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

45,5	36,021474387	1,0464	0,046398	1943,91287659	0,637374243939
46	36,021474387	1,01587	0,0549451	1943,91287659	0,637374243939
46,5	36,021474387	1,03297	0,032967	1943,91287659	0,637374243939
47	36,021474387	1,00733	0,0757021	1943,91287659	0,637374243939
47,5	36,021474387	1,00122	0,037851	1943,91287659	0,637374243939
48	36,021474387	1,03053	0,0732601	1943,91287659	0,637374243939
48,5	36,021474387	1,00122	0,0549451	1943,91287659	0,637374243939
49	36,021474387	1,01709	0,046398	1943,91287659	0,637374243939
49,5	36,021474387	0,973138	0,0500611	1943,91287659	0,637374243939
50	36,021474387	1,03663	0,039072	1943,91287659	0,637374243939
50,5	36,021474387	0,992674	0,0695971	1943,91287659	0,637374243939
51	36,021474387	1,0464	0,041514	1943,91287659	0,637374243939
51,5	36,021474387	0,996337	0,0634921	1943,91287659	0,637374243939
52	36,021474387	1,04151	0,029304	1943,91287659	0,637374243939
52,5	36,021474387	0,992674	0,0549451	1943,91287659	0,637374243939
53	36,021474387	1,02686	0,03663	1943,91287659	0,637374243939
53,5	36,021474387	1	0,0805861	1943,91287659	0,637374243939
54	36,021474387	1,00855	0,046398	1943,91287659	0,637374243939
54,5	36,021474387	1,02808	0,0708181	1943,91287659	0,637374243939
55	36,021474387	1,00244	0,028083	1943,91287659	0,637374243939
55,5	36,021474387	1,02198	0,0500611	1943,91287659	0,637374243939
56	36,021474387	0,965812	0,04884	1943,91287659	0,637374243939
56,5	36,021474387	1,02076	0,04884	1943,91287659	0,637374243939
57	36,021474387	0,98779	0,0720391	1943,91287659	0,637374243939
57,5	36,021474387	1,0293	0,040293	1943,91287659	0,637374243939
58	36,021474387	1,00733	0,0647131	1943,91287659	0,637374243939
58,5	36,021474387	1,02564	0,031746	1943,91287659	0,637374243939
59	36,021474387	1,0232	0,0561661	1943,91287659	0,637374243939
59,5	36,021474387	0,992674	0,045177	1943,91287659	0,637374243939
60	36,021474387	1,04884	0,0512821	1943,91287659	0,637374243939
60,5	36,021474387	1,00244	0,0842491	1943,91287659	0,637374243939
61	36,021474387	1,02442	0,040293	1943,91287659	0,637374243939
61,5	36,021474387	0,973138	0,0683761	1943,91287659	0,637374243939
62	36,021474387	1,02442	0,029304	1943,91287659	0,637374243939
62,5	36,021474387	0,993895	0,0671551	1943,91287659	0,637374243939
63	36,021474387	1,01465	0,030525	1943,91287659	0,637374243939
63,5	36,021474387	1,03419	0,0842491	1943,91287659	0,637374243939
64	36,021474387	0,991453	0,0537241	1943,91287659	0,637374243939
64,5	36,021474387	1,01832	0,0500611	1943,91287659	0,637374243939
65	36,021474387	1,00244	0,0647131	1943,91287659	0,637374243939
65,5	36,021474387	1,01709	0,040293	1943,91287659	0,637374243939
66	36,021474387	0,981685	0,0610501	1943,91287659	0,637374243939
66,5	36,021474387	1,00977	0,047619	1943,91287659	0,637374243939
67	36,021474387	1,0464	0,046398	1943,91287659	0,637374243939
67,5	36,021474387	0,992674	0,0805861	1943,91287659	0,637374243939
68	36,021474387	1,0293	0,042735	1943,91287659	0,637374243939
68,5	36,021474387	1,00122	0,0659341	1943,91287659	0,637374243939
69	36,021474387	1,01832	0,020757	1943,91287659	0,637374243939
69,5	36,021474387	0,991453	0,0659341	1943,91287659	0,637374243939
70	36,021474387	1,00244	0,0525031	1943,91287659	0,637374243939
70,5	36,021474387	1,05128	0,0732601	1943,91287659	0,637374243939
71	36,021474387	0,989011	0,0683761	1943,91287659	0,637374243939
71,5	36,021474387	1,05372	0,03663	1943,91287659	0,637374243939
72	36,021474387	0,992674	0,0573871	1943,91287659	0,637374243939
72,5	36,021474387	1,04029	0,030525	1943,91287659	0,637374243939
73	36,021474387	0,969475	0,0720391	1943,91287659	0,637374243939
73,5	36,021474387	1,04884	0,04884	1943,91287659	0,637374243939
74	36,021474387	1,01954	0,0854701	1943,91287659	0,637374243939
74,5	36,021474387	1,00977	0,030525	1943,91287659	0,637374243939
75	36,021474387	0,995116	0,0549451	1943,91287659	0,637374243939
75,5	36,021474387	0,985348	0,030525	1943,91287659	0,637374243939
76	36,021474387	1,00977	0,0586081	1943,91287659	0,637374243939
76,5	36,021474387	0,996337	0,0622711	1943,91287659	0,637374243939
77	36,021474387	1,03907	0,0622711	1943,91287659	0,637374243939
77,5	36,021474387	0,982906	0,0549451	1943,91287659	0,637374243939
78	36,021474387	1,02808	0,03663	1943,91287659	0,637374243939
78,5	36,021474387	0,992674	0,0610501	1943,91287659	0,637374243939
79	36,021474387	1,02198	0,034188	1943,91287659	0,637374243939
79,5	36,021474387	1,05006	0,0744811	1943,91287659	0,637374243939
80	36,021474387	1,00611	0,0573871	1943,91287659	0,637374243939
80,5	36,021474387	1,03785	0,0598291	1943,91287659	0,637374243939
81	36,021474387	0,993895	0,0549451	1943,91287659	0,637374243939
81,5	36,021474387	1,04151	0,041514	1943,91287659	0,637374243939
82	36,021474387	0,996337	0,0695971	1943,91287659	0,637374243939
