Vernier Format 2
Ge_Fehler_MaxAbs.cmbl 06.10.2014 13:00:58 ,
Latest
Time	Potential	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

46	29,88758026	0,031746	0,826618	1647,11866076	0,752222671942
46,5	29,88758026	0,047619	0,809524	1647,11866076	0,752222671942
47	29,88758026	0,015873	0,836386	1647,11866076	0,752222671942
47,5	29,88758026	0,03663	0,818071	1647,11866076	0,752222671942
48	29,952783282	0,00732601	0,826618	1650,37896857	0,750736663275
48,5	29,88758026	0,037851	0,79243	1647,11866076	0,752222671942
49	29,88758026	0,00854701	0,825397	1647,11866076	0,752222671942
49,5	29,88758026	0,0744811	0,810745	1647,11866076	0,752222671942
50	29,952783282	0,023199	0,833944	1650,37896857	0,750736663275
50,5	29,88758026	0,0634921	0,818071	1647,11866076	0,752222671942
51	29,88758026	0,00854701	0,827839	1647,11866076	0,752222671942
51,5	29,88758026	0,0561661	0,810745	1647,11866076	0,752222671942
52	29,88758026	0,00854701	0,819292	1647,11866076	0,752222671942
52,5	29,88758026	0,0549451	0,843712	1647,11866076	0,752222671942
53	29,952783282	0,023199	0,805861	1650,37896857	0,750736663275
53,5	29,952783282	0,0586081	0,833944	1650,37896857	0,750736663275
54	29,88758026	0,034188	0,791209	1647,11866076	0,752222671942
54,5	29,88758026	0,031746	0,832723	1647,11866076	0,752222671942
55	29,88758026	0,043956	0,810745	1647,11866076	0,752222671942
55,5	29,88758026	0,013431	0,835165	1647,11866076	0,752222671942
56	29,88758026	0,0793651	0,833944	1647,11866076	0,752222671942
56,5	29,88758026	0,00610501	0,810745	1647,11866076	0,752222671942
57	29,88758026	0,021978	0,835165	1647,11866076	0,752222671942
57,5	29,88758026	0,029304	0,796093	1647,11866076	0,752222671942
58	29,88758026	0,0500611	0,859585	1647,11866076	0,752222671942
58,5	29,88758026	0,034188	0,811966	1647,11866076	0,752222671942
59	29,88758026	0,032967	0,838828	1647,11866076	0,752222671942
59,5	29,88758026	0,0512821	0,799756	1647,11866076	0,752222671942
60	29,88758026	0,00854701	0,820513	1647,11866076	0,752222671942
60,5	29,88758026	0,047619	0,848596	1647,11866076	0,752222671942
61	29,952783282	0,03663	0,813187	1650,37896857	0,750736663275
61,5	29,88758026	0,03663	0,822955	1647,11866076	0,752222671942
62	29,952783282	0,030525	0,802198	1650,37896857	0,750736663275
62,5	29,88758026	0,030525	0,842491	1647,11866076	0,752222671942
63	29,952783282	0,0695971	0,815629	1650,37896857	0,750736663275
63,5	29,88758026	0,0537241	0,846154	1647,11866076	0,752222671942
64	29,952783282	0,0866911	0,805861	1650,37896857	0,750736663275
64,5	29,88758026	0,00976801	0,822955	1647,11866076	0,752222671942
65	29,88758026	0,0512821	0,799756	1647,11866076	0,752222671942
65,5	29,88758026	0,021978	0,826618	1647,11866076	0,752222671942
66	29,88758026	0,042735	0,833944	1647,11866076	0,752222671942
66,5	29,88758026	0,031746	0,799756	1647,11866076	0,752222671942
67	29,88758026	0,03663	0,826618	1647,11866076	0,752222671942
67,5	29,88758026	0,028083	0,799756	1647,11866076	0,752222671942
68	29,88758026	0,021978	0,846154	1647,11866076	0,752222671942
68,5	29,88758026	0,0647131	0,807082	1647,11866076	0,752222671942
69	29,952783282	0,0525031	0,831502	1650,37896857	0,750736663275
69,5	29,88758026	0,0500611	0,803419	1647,11866076	0,752222671942
70	29,952783282	0,00732601	0,813187	1650,37896857	0,750736663275
70,5	29,88758026	0,0500611	0,832723	1647,11866076	0,752222671942
71	29,952783282	0,032967	0,815629	1650,37896857	0,750736663275
71,5	29,952783282	0,023199	0,843712	1650,37896857	0,750736663275
72	29,88758026	0,045177	0,800977	1647,11866076	0,752222671942
72,5	29,88758026	0,00854701	0,811966	1647,11866076	0,752222671942
73	29,88758026	0,0549451	0,82906	1647,11866076	0,752222671942
73,5	29,88758026	0,020757	0,822955	1647,11866076	0,752222671942
74	29,88758026	0,0610501	0,831502	1647,11866076	0,752222671942
74,5	29,88758026	0,02442	0,800977	1647,11866076	0,752222671942
75	29,88758026	0,0610501	0,822955	1647,11866076	0,752222671942
75,5	29,88758026	0,0634921	0,796093	1647,11866076	0,752222671942
76	29,952783282	0,018315	0,854701	1650,37896857	0,750736663275
76,5	29,88758026	0,0573871	0,824176	1647,11866076	0,752222671942
77	29,952783282	0,029304	0,813187	1650,37896857	0,750736663275
77,5	29,88758026	0,023199	0,818071	1647,11866076	0,752222671942
78	29,952783282	0,010989	0,80464	1650,37896857	0,750736663275
78,5	29,952783282	0,037851	0,848596	1650,37896857	0,750736663275
79	29,952783282	0,04884	0,800977	1650,37896857	0,750736663275
79,5	29,88758026	0,00610501	0,843712	1647,11866076	0,752222671942
80	29,952783282	0,029304	0,788767	1650,37896857	0,750736663275
80,5	29,88758026	0,018315	0,835165	1647,11866076	0,752222671942
81	29,88758026	0,0598291	0,838828	1647,11866076	0,752222671942
81,5	29,88758026	0,020757	0,819292	1647,11866076	0,752222671942
82	29,952783282	0,04884	0,832723	1650,37896857	0,750736663275
82,5	29,952783282	0,039072	0,793651	1650,37896857	0,750736663275
83	29,952783282	0,018315	0,831502	1650,37896857	0,750736663275
