fitting info
============
𝜒²:		324.777796198
DoF:	392
𝜒²/DoF:	0.828514786218

parameters
==========
0	a	0.0805527997548	±	0.000452930066584
1	b	-5.40401565435e-05	±	2.99349982123e-07
2	c	7.7690175849e-09	±	1.87806404799e-10
3	A1	0.0101531272233	±	0.000197494088351
4	c1	1312.60414891	±	0.5779701849
5	s1	40.0747611615	±	0.796040976763
6	A2	0.0223441581189	±	0.000142324741268
7	c2	1489.98092041	±	0.27010464451
8	s2	47.9979489531	±	0.369345441193

covariance matrix
=================
2.05145645215e-07	-5.78948250696e-11	-4.00897418116e-14	-5.62049382501e-08	5.89099438071e-05	-0.00017608707972	-2.8264165606e-08	2.61656462753e-05	-4.47907539505e-05
-5.78948250696e-11	8.96104117972e-14	-3.23566224941e-17	-3.78417744969e-12	7.41727666244e-10	-9.56928102986e-09	-3.24834296293e-12	2.39073007132e-10	-7.62952030557e-09
-4.00897418116e-14	-3.23566224941e-17	3.52712456837e-20	2.02759780407e-14	-2.05713815189e-11	6.55897842342e-11	9.86425498144e-15	-1.1844885073e-11	1.23949149859e-11
-5.62049382501e-08	-3.78417744969e-12	2.02759780407e-14	3.90039149335e-08	-2.08684088693e-05	2.42570804147e-05	1.42810457732e-08	-8.9310829266e-06	3.64239862127e-05
5.89099438071e-05	7.41727666244e-10	-2.05713815189e-11	-2.08684088693e-05	0.334049534633	-0.100630040931	-7.86972566473e-06	0.0234790448806	-0.0537730518906
-0.00017608707972	-9.56928102986e-09	6.55897842342e-11	2.42570804147e-05	-0.100630040931	0.633681236687	4.92539521085e-05	0.020646358279	0.0182713991267
-2.8264165606e-08	-3.24834296293e-12	9.86425498144e-15	1.42810457732e-08	-7.86972566473e-06	4.92539521085e-05	2.0256331977e-08	6.44590706728e-07	7.11943614041e-06
2.61656462753e-05	2.39073007132e-10	-1.1844885073e-11	-8.9310829266e-06	0.0234790448806	0.020646358279	6.44590706728e-07	0.0729565189857	-0.00403498290424
-4.47907539505e-05	-7.62952030557e-09	1.23949149859e-11	3.64239862127e-05	-0.0537730518906	0.0182713991267	7.11943614041e-06	-0.00403498290424	0.13641605493

correlation matrix
==================
1.0	-0.427001458408	-0.47129378111	-0.628332065581	0.225036011461	-0.488383424727	-0.438454583988	0.213879058088	-0.267746916996
-0.427001458408	1.0	-0.575537394599	-0.0640085746729	0.00428706241386	-0.0401573132738	-0.0762433967802	0.00295678165947	-0.0690057457588
-0.47129378111	-0.575537394599	1.0	0.546660019982	-0.189516760501	0.438722976223	0.369040039283	-0.23350081471	0.178690066495
-0.628332065581	-0.0640085746729	0.546660019982	1.0	-0.182822566484	0.154293987797	0.50807228826	-0.167424098657	0.499344912737
0.225036011461	0.00428706241386	-0.189516760501	-0.182822566484	1.0	-0.218719140146	-0.0956695552002	0.150398303842	-0.251899036943
-0.488383424727	-0.0401573132738	0.438722976223	0.154293987797	-0.218719140146	1.0	0.434735651392	0.0960231576842	0.0621446344515
-0.438454583988	-0.0762433967802	0.369040039283	0.50807228826	-0.0956695552002	0.434735651392	1.0	0.0167676262437	0.135435480525
0.213879058088	0.00295678165947	-0.23350081471	-0.167424098657	0.150398303842	0.0960231576842	0.0167676262437	1.0	-0.0404461235395
-0.267746916996	-0.0690057457588	0.178690066495	0.499344912737	-0.251899036943	0.0621446344515	0.135435480525	-0.0404461235395	1.0

