Peak 1	235.864037753	0.0147000369087	78.3158928366	0.0348802540008
Peak 2	411.341680591	0.0459045712648	150.003328959	0.0400081969112
Peak 3	623.714930822	0.0449369958656	236.76363394	0.0436367398964
Peak 4	704.110574402	0.0291253095306	269.607462193	0.0435480994563
Peak 5	889.061489648	0.0330831034502	345.164990252	0.0500960525513
Peak 6	1049.78055455	0.0414899464197	410.823141982	0.0571851780295
Peak 7	1312.60414891	0.5779701849	518.193798025	0.245203292153
Peak 8	1489.98092041	0.27010464451	590.657080359	0.133083934997
